Unnamed: 0,1. Wikipedia movie ID,2. Freebase movie ID,3. Movie name,4. Movie release date,5. Movie box office revenue,6. Movie runtime,7. Movie languages (Freebase ID:name tuples),8. Movie countries (Freebase ID:name tuples),9. Movie genres (Freebase ID:name tuples),bechdel_score,Entity,Year,Code,Human Development Index,Gender Inequality Index
16195,30425015,/m/0g5t2gn,R U There,2010-06-17,,83.0,"{""/m/02bv9"": ""Dutch Language"", ""/m/02h40lc"": ""English Language""}","{""/m/0f8l9c"": ""France"", ""/m/06f32"": ""Taiwan"", ""/m/059j2"": ""Netherlands""}","{""/m/07s9rl0"": ""Drama"", ""/m/0219x_"": ""Indie"", ""/m/03q4nz"": ""World cinema""}",0,France,2010,FRA,0.877,0.129
16195,30425015,/m/0g5t2gn,R U There,2010-06-17,,83.0,"{""/m/02bv9"": ""Dutch Language"", ""/m/02h40lc"": ""English Language""}","{""/m/0f8l9c"": ""France"", ""/m/06f32"": ""Taiwan"", ""/m/059j2"": ""Netherlands""}","{""/m/07s9rl0"": ""Drama"", ""/m/0219x_"": ""Indie"", ""/m/03q4nz"": ""World cinema""}",0,Netherlands,2010,NLD,0.917,0.052
16196,12732451,/m/02x2jl_,State of Play,2009-04-17,91445389.0,127.0,"{""/m/02h40lc"": ""English Language"", ""/m/012w70"": ""Cantonese""}","{""/m/09c7w0"": ""United States of America"", ""/m/0f8l9c"": ""France"", ""/m/07ssc"": ""United Kingdom""}","{""/m/01jfsb"": ""Thriller"", ""/m/02n4kr"": ""Mystery"", ""/m/07s9rl0"": ""Drama"", ""/m/02qfv5d"": ""Political thriller"", ""/m/02wtdps"": ""Crime Thriller"", ""/m/03mqtr"": ""Political drama""}",3,France,2009,FRA,0.872,0.129
16196,12732451,/m/02x2jl_,State of Play,2009-04-17,91445389.0,127.0,"{""/m/02h40lc"": ""English Language"", ""/m/012w70"": ""Cantonese""}","{""/m/09c7w0"": ""United States of America"", ""/m/0f8l9c"": ""France"", ""/m/07ssc"": ""United Kingdom""}","{""/m/01jfsb"": ""Thriller"", ""/m/02n4kr"": ""Mystery"", ""/m/07s9rl0"": ""Drama"", ""/m/02qfv5d"": ""Political thriller"", ""/m/02wtdps"": ""Crime Thriller"", ""/m/03mqtr"": ""Political drama""}",3,United Kingdom,2009,GBR,0.906,0.186
16205,19848011,/m/04q8ssx,99 Francs,2007-09-26,,99.0,"{""/m/064_8sq"": ""French Language""}","{""/m/0f8l9c"": ""France""}","{""/m/0hj3nby"": ""Media Satire"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy""}",1,France,2007,FRA,0.873,0.137
16252,1128240,/m/048p_g,Final Destination 2,2003-01-30,90426405.0,91.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/0d060g"": ""Canada""}","{""/m/01jfsb"": ""Thriller"", ""/m/03npn"": ""Horror"", ""/m/0fdjb"": ""Supernatural"", ""/m/01q03"": ""Cult"", ""/m/01585b"": ""Slasher"", ""/m/02b5_l"": ""Teen""}",3,Canada,2003,CAN,0.897,0.136
16295,5120552,/m/0d3m6w,Demonlover,2002-05-19,,115.0,"{""/m/064_8sq"": ""French Language"", ""/m/03_9r"": ""Japanese Language"", ""/m/02h40lc"": ""English Language""}","{""/m/0f8l9c"": ""France""}","{""/m/01jfsb"": ""Thriller"", ""/m/03q4nz"": ""World cinema"", ""/m/02n4kr"": ""Mystery"", ""/m/0glj9q"": ""Erotic thriller"", ""/m/07s9rl0"": ""Drama"", ""/m/02wtdps"": ""Crime Thriller""}",3,France,2002,FRA,0.848,0.175
16325,19863109,/m/04q986h,August,1996,,72.0,"{""/m/02h40lc"": ""English Language""}","{""/m/07ssc"": ""United Kingdom""}","{""/m/068d7h"": ""Romantic drama"", ""/m/02l7c8"": ""Romance Film"", ""/m/07s9rl0"": ""Drama"", ""/m/0219x_"": ""Indie""}",3,United Kingdom,1996,GBR,0.834,0.237
16335,10506215,/m/02qg4xb,I Capture the Castle,2003-05-09,6586341.0,113.0,"{""/m/02h40lc"": ""English Language""}","{""/m/07ssc"": ""United Kingdom""}","{""/m/06cvj"": ""Romantic comedy"", ""/m/04xvlr"": ""Period piece"", ""/m/01j1n2"": ""Coming of age"", ""/m/01z4y"": ""Comedy"", ""/m/068d7h"": ""Romantic drama"", ""/m/07s9rl0"": ""Drama"", ""/m/02l7c8"": ""Romance Film""}",3,United Kingdom,2003,GBR,0.878,0.208
16421,901421,/m/03n785,AVP: Alien vs. Predator,2004-08-12,172544654.0,109.0,"{""/m/02bjrlw"": ""Italian Language"", ""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/01mjq"": ""Czech Republic"", ""/m/07ssc"": ""United Kingdom"", ""/m/0345h"": ""Germany""}","{""/m/0g092b"": ""Monster movie"", ""/m/01jfsb"": ""Thriller"", ""/m/06n90"": ""Science Fiction"", ""/m/03npn"": ""Horror"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/02kdv5l"": ""Action""}",3,United Kingdom,2004,GBR,0.889,0.205
16421,901421,/m/03n785,AVP: Alien vs. Predator,2004-08-12,172544654.0,109.0,"{""/m/02bjrlw"": ""Italian Language"", ""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/01mjq"": ""Czech Republic"", ""/m/07ssc"": ""United Kingdom"", ""/m/0345h"": ""Germany""}","{""/m/0g092b"": ""Monster movie"", ""/m/01jfsb"": ""Thriller"", ""/m/06n90"": ""Science Fiction"", ""/m/03npn"": ""Horror"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/02kdv5l"": ""Action""}",3,Germany,2004,DEU,0.914,0.107
16506,2141418,/m/06ptw1,Mysterious Skin,2004-09-03,1524966.0,99.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/059j2"": ""Netherlands""}","{""/m/07s9rl0"": ""Drama"", ""/m/0bc42t_"": ""Gay Interest"", ""/m/01j1n2"": ""Coming of age"", ""/m/0d63kt"": ""Gay"", ""/m/04tkhfk"": ""Gay Themed""}",1,Netherlands,2004,NLD,0.897,0.075
16548,29060046,/m/0dgrxpj,Black and White,2010,242743.0,90.0,"{""/m/02hwyss"": ""Turkish Language""}","{""/m/01znc_"": ""Turkey""}","{""/m/07s9rl0"": ""Drama""}",3,Turkey,2010,TUR,0.749,0.422
16571,549902,/m/02p14v,Possession,2002-08-16,14815898.0,102.0,"{""/m/064_8sq"": ""French Language"", ""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/07ssc"": ""United Kingdom""}","{""/m/01jfsb"": ""Thriller"", ""/m/02n4kr"": ""Mystery"", ""/m/07s9rl0"": ""Drama"", ""/m/060__y"": ""Film adaptation"", ""/m/068d7h"": ""Romantic drama"", ""/m/02l7c8"": ""Romance Film""}",1,United Kingdom,2002,GBR,0.873,0.209
16722,31841233,/m/0gtv7pk,Resident Evil: Retribution,2012-09-03,217719678.0,95.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/0345h"": ""Germany""}","{""/m/01jfsb"": ""Thriller"", ""/m/06n90"": ""Science Fiction"", ""/m/03npn"": ""Horror"", ""/m/03k9fj"": ""Adventure"", ""/m/03g3w"": ""History"", ""/m/02kdv5l"": ""Action""}",3,Germany,2012,DEU,0.933,0.087
16733,3300211,/m/0946bb,Assassins,1995-10-06,30303072.0,133.0,"{""/m/02h40lc"": ""English Language"", ""/m/04306rv"": ""German Language"", ""/m/06nm1"": ""Spanish Language""}","{""/m/0f8l9c"": ""France"", ""/m/09c7w0"": ""United States of America""}","{""/m/01jfsb"": ""Thriller"", ""/m/0lsxr"": ""Crime Fiction"", ""/m/0hj3mxr"": ""Chase Movie"", ""/m/0cq22f9"": ""Action Thrillers"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/02wtdps"": ""Crime Thriller"", ""/m/02kdv5l"": ""Action""}",1,France,1995,FRA,0.828,0.197
16781,17109428,/m/0421hfv,Accident,2008,,,"{""/m/09bnf"": ""Kannada Language""}","{""/m/03rk0"": ""India""}","{""/m/01jfsb"": ""Thriller"", ""/m/04t36"": ""Musical"", ""/m/02l7c8"": ""Romance Film""}",1,India,2008,IND,0.56,0.606
16928,12569581,/m/02ww8b0,Fire,2002-12-06,,,"{""/m/02hxcvy"": ""Urdu Language""}","{""/m/05sb1"": ""Pakistan""}","{""/m/02kdv5l"": ""Action""}",3,Pakistan,2002,PAK,0.454,0.756
17052,4235653,/m/0brfjd,Lucky Number Slevin,2006,56308881.0,109.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/0345h"": ""Germany""}","{""/m/0lsxr"": ""Crime Fiction"", ""/m/01jfsb"": ""Thriller"", ""/m/0hj3mzb"": ""Comedy Thriller"", ""/m/02n4kr"": ""Mystery"", ""/m/07s9rl0"": ""Drama"", ""/m/02wtdps"": ""Crime Thriller""}",1,Germany,2006,DEU,0.917,0.105
17107,729979,/m/036cds,Amores perros,2000-05-14,20908467.0,154.0,"{""/m/06nm1"": ""Spanish Language""}","{""/m/0b90_r"": ""Mexico""}","{""/m/01jfsb"": ""Thriller"", ""/m/0hj3n0w"": ""Ensemble Film"", ""/m/07s9rl0"": ""Drama""}",1,Mexico,2000,MEX,0.709,0.46
17199,4758386,/m/0clsl7,My Blueberry Nights,2007-05-16,21968877.0,93.0,"{""/m/02h40lc"": ""English Language""}","{""/m/0f8l9c"": ""France"", ""/m/03h64"": ""Hong Kong"", ""/m/0d05w3"": ""China""}","{""/m/0219x_"": ""Indie"", ""/m/0clz1b"": ""Slice of life story"", ""/m/04228s"": ""Road movie"", ""/m/03q4nz"": ""World cinema"", ""/m/07s9rl0"": ""Drama"", ""/m/068d7h"": ""Romantic drama"", ""/m/02l7c8"": ""Romance Film"", ""/m/0gw5qqq"": ""Chinese Movies""}",3,France,2007,FRA,0.873,0.137
17199,4758386,/m/0clsl7,My Blueberry Nights,2007-05-16,21968877.0,93.0,"{""/m/02h40lc"": ""English Language""}","{""/m/0f8l9c"": ""France"", ""/m/03h64"": ""Hong Kong"", ""/m/0d05w3"": ""China""}","{""/m/0219x_"": ""Indie"", ""/m/0clz1b"": ""Slice of life story"", ""/m/04228s"": ""Road movie"", ""/m/03q4nz"": ""World cinema"", ""/m/07s9rl0"": ""Drama"", ""/m/068d7h"": ""Romantic drama"", ""/m/02l7c8"": ""Romance Film"", ""/m/0gw5qqq"": ""Chinese Movies""}",3,Hong Kong,2007,HKG,0.894,
17199,4758386,/m/0clsl7,My Blueberry Nights,2007-05-16,21968877.0,93.0,"{""/m/02h40lc"": ""English Language""}","{""/m/0f8l9c"": ""France"", ""/m/03h64"": ""Hong Kong"", ""/m/0d05w3"": ""China""}","{""/m/0219x_"": ""Indie"", ""/m/0clz1b"": ""Slice of life story"", ""/m/04228s"": ""Road movie"", ""/m/03q4nz"": ""World cinema"", ""/m/07s9rl0"": ""Drama"", ""/m/068d7h"": ""Romantic drama"", ""/m/02l7c8"": ""Romance Film"", ""/m/0gw5qqq"": ""Chinese Movies""}",3,China,2007,CHN,0.663,0.256
17209,509792,/m/02jxrw,Frida,2002-08-29,25885000.0,120.0,"{""/m/064_8sq"": ""French Language"", ""/m/02h40lc"": ""English Language"", ""/m/06b_j"": ""Russian Language"", ""/m/06nm1"": ""Spanish Language""}","{""/m/0b90_r"": ""Mexico"", ""/m/09c7w0"": ""United States of America"", ""/m/0d060g"": ""Canada""}","{""/m/017fp"": ""Biography"", ""/m/04xvlr"": ""Period piece"", ""/m/07s9rl0"": ""Drama"", ""/m/068d7h"": ""Romantic drama"", ""/m/03bxz7"": ""Biographical film"", ""/m/03mqtr"": ""Political drama"", ""/m/02l7c8"": ""Romance Film""}",2,Mexico,2002,MEX,0.719,0.459
17209,509792,/m/02jxrw,Frida,2002-08-29,25885000.0,120.0,"{""/m/064_8sq"": ""French Language"", ""/m/02h40lc"": ""English Language"", ""/m/06b_j"": ""Russian Language"", ""/m/06nm1"": ""Spanish Language""}","{""/m/0b90_r"": ""Mexico"", ""/m/09c7w0"": ""United States of America"", ""/m/0d060g"": ""Canada""}","{""/m/017fp"": ""Biography"", ""/m/04xvlr"": ""Period piece"", ""/m/07s9rl0"": ""Drama"", ""/m/068d7h"": ""Romantic drama"", ""/m/03bxz7"": ""Biographical film"", ""/m/03mqtr"": ""Political drama"", ""/m/02l7c8"": ""Romance Film""}",2,Canada,2002,CAN,0.894,0.14
17223,4706824,/m/0cjbx2,Kill Your Darlings,2006-04-12,,90.0,{},"{""/m/0d0vqn"": ""Sweden""}","{""/m/04228s"": ""Road movie"", ""/m/01z4y"": ""Comedy"", ""/m/0vgkd"": ""Black comedy""}",1,Sweden,2006,SWE,0.906,0.047
17242,19332675,/m/04n3rp0,Othello,2001,,96.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/0d060g"": ""Canada"", ""/m/07ssc"": ""United Kingdom""}","{""/m/060__y"": ""Film adaptation"", ""/m/07s9rl0"": ""Drama"", ""/m/015w9s"": ""Television movie""}",2,Canada,2001,CAN,0.892,0.145
17242,19332675,/m/04n3rp0,Othello,2001,,96.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/0d060g"": ""Canada"", ""/m/07ssc"": ""United Kingdom""}","{""/m/060__y"": ""Film adaptation"", ""/m/07s9rl0"": ""Drama"", ""/m/015w9s"": ""Television movie""}",2,United Kingdom,2001,GBR,0.868,0.212
17362,9072164,/m/027wmgz,After the Wedding,2006-02-24,,120.0,"{""/m/03k50"": ""Hindi Language"", ""/m/06mp7"": ""Swedish Language"", ""/m/02h40lc"": ""English Language"", ""/m/0295r"": ""Danish Language""}","{""/m/0k6nt"": ""Denmark"", ""/m/0d0vqn"": ""Sweden""}","{""/m/02h8pkk"": ""Family Drama"", ""/m/07s9rl0"": ""Drama"", ""/m/03q4nz"": ""World cinema""}",2,Denmark,2006,DNK,0.91,0.056
17362,9072164,/m/027wmgz,After the Wedding,2006-02-24,,120.0,"{""/m/03k50"": ""Hindi Language"", ""/m/06mp7"": ""Swedish Language"", ""/m/02h40lc"": ""English Language"", ""/m/0295r"": ""Danish Language""}","{""/m/0k6nt"": ""Denmark"", ""/m/0d0vqn"": ""Sweden""}","{""/m/02h8pkk"": ""Family Drama"", ""/m/07s9rl0"": ""Drama"", ""/m/03q4nz"": ""World cinema""}",2,Sweden,2006,SWE,0.906,0.047
17365,1856550,/m/061ffq,Priest,1994-09-12,,105.0,"{""/m/02h40lc"": ""English Language""}","{""/m/07ssc"": ""United Kingdom""}","{""/m/0hn10"": ""LGBT"", ""/m/07s9rl0"": ""Drama"", ""/m/0219x_"": ""Indie""}",3,United Kingdom,1994,GBR,0.828,0.238
17388,8425661,/m/0272_vz,Mamma Mia!,2008-06-30,609841637.0,109.0,"{""/m/0349s"": ""Greek Language"", ""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/07ssc"": ""United Kingdom"", ""/m/0345h"": ""Germany""}","{""/m/06cvj"": ""Romantic comedy"", ""/m/02l7c8"": ""Romance Film"", ""/m/01z4y"": ""Comedy"", ""/m/04t36"": ""Musical"", ""/m/0220p9g"": ""Musical comedy""}",3,United Kingdom,2008,GBR,0.9,0.197
17388,8425661,/m/0272_vz,Mamma Mia!,2008-06-30,609841637.0,109.0,"{""/m/0349s"": ""Greek Language"", ""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/07ssc"": ""United Kingdom"", ""/m/0345h"": ""Germany""}","{""/m/06cvj"": ""Romantic comedy"", ""/m/02l7c8"": ""Romance Film"", ""/m/01z4y"": ""Comedy"", ""/m/04t36"": ""Musical"", ""/m/0220p9g"": ""Musical comedy""}",3,Germany,2008,DEU,0.923,0.103
17397,20864405,/m/04j2dfh,Warrior Queen,2003,,98.0,"{""/m/02h40lc"": ""English Language""}","{""/m/07ssc"": ""United Kingdom""}","{""/m/017fp"": ""Biography"", ""/m/03k9fj"": ""Adventure"", ""/m/02p0szs"": ""Historical fiction"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/04xvlr"": ""Period piece"", ""/m/07s9rl0"": ""Drama"", ""/m/082gq"": ""War film"", ""/m/03bxz7"": ""Biographical film"", ""/m/02kdv5l"": ""Action""}",3,United Kingdom,2003,GBR,0.878,0.208
17540,245515,/m/01kjr0,Twin Peaks: Fire Walk With Me,1992-05,4781186.0,134.0,"{""/m/02h40lc"": ""English Language""}","{""/m/0f8l9c"": ""France"", ""/m/09c7w0"": ""United States of America""}","{""/m/0lsxr"": ""Crime Fiction"", ""/m/01jfsb"": ""Thriller"", ""/m/03npn"": ""Horror"", ""/m/0fdjb"": ""Supernatural"", ""/m/073_6"": ""Surrealism"", ""/m/0424mc"": ""Experimental film"", ""/m/09blyk"": ""Psychological thriller"", ""/m/02n4kr"": ""Mystery"", ""/m/07s9rl0"": ""Drama"", ""/m/0c3351"": ""Suspense"", ""/m/02wtdps"": ""Crime Thriller"", ""/m/0k345"": ""Avant-garde""}",3,France,1992,FRA,0.806,0.224
17574,19062669,/m/04jnd16,The Boy in the Striped Pyjamas,2008-08-28,40416563.0,94.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/07ssc"": ""United Kingdom""}","{""/m/03g3w"": ""History"", ""/m/04xvlr"": ""Period piece"", ""/m/060__y"": ""Film adaptation"", ""/m/07s9rl0"": ""Drama"", ""/m/082gq"": ""War film""}",3,United Kingdom,2008,GBR,0.9,0.197
17603,12822130,/m/02x6byw,Knockin' on Heaven's Door,1997-02-20,,90.0,"{""/m/04306rv"": ""German Language"", ""/m/02h40lc"": ""English Language""}","{""/m/0154j"": ""Belgium"", ""/m/059j2"": ""Netherlands"", ""/m/0345h"": ""Germany""}","{""/m/0lsxr"": ""Crime Fiction"", ""/m/0556j8"": ""Buddy film"", ""/m/0hj3mxr"": ""Chase Movie"", ""/m/04228s"": ""Road movie"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy"", ""/m/02kdv5l"": ""Action""}",1,Belgium,1997,BEL,0.876,0.158
17603,12822130,/m/02x6byw,Knockin' on Heaven's Door,1997-02-20,,90.0,"{""/m/04306rv"": ""German Language"", ""/m/02h40lc"": ""English Language""}","{""/m/0154j"": ""Belgium"", ""/m/059j2"": ""Netherlands"", ""/m/0345h"": ""Germany""}","{""/m/0lsxr"": ""Crime Fiction"", ""/m/0556j8"": ""Buddy film"", ""/m/0hj3mxr"": ""Chase Movie"", ""/m/04228s"": ""Road movie"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy"", ""/m/02kdv5l"": ""Action""}",1,Netherlands,1997,NLD,0.883,0.1
17603,12822130,/m/02x6byw,Knockin' on Heaven's Door,1997-02-20,,90.0,"{""/m/04306rv"": ""German Language"", ""/m/02h40lc"": ""English Language""}","{""/m/0154j"": ""Belgium"", ""/m/059j2"": ""Netherlands"", ""/m/0345h"": ""Germany""}","{""/m/0lsxr"": ""Crime Fiction"", ""/m/0556j8"": ""Buddy film"", ""/m/0hj3mxr"": ""Chase Movie"", ""/m/04228s"": ""Road movie"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy"", ""/m/02kdv5l"": ""Action""}",1,Germany,1997,DEU,0.874,0.139
17635,30306989,/m/04j2rlx,Female Perversions,1996-11-21,,114.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/0345h"": ""Germany""}","{""/m/0hj3n16"": ""Erotic Drama"", ""/m/0219x_"": ""Indie"", ""/m/07s9rl0"": ""Drama"", ""/m/068d7h"": ""Romantic drama"", ""/m/02l7c8"": ""Romance Film"", ""/m/0hj3n34"": ""Feminist Film""}",3,Germany,1996,DEU,0.868,0.14
17705,3439619,/m/09cgwl,Read my Lips,2001-09-10,1600000.0,119.0,"{""/m/064_8sq"": ""French Language""}","{""/m/0f8l9c"": ""France""}","{""/m/01jfsb"": ""Thriller"", ""/m/0lsxr"": ""Crime Fiction"", ""/m/03q4nz"": ""World cinema"", ""/m/09blyk"": ""Psychological thriller"", ""/m/07s9rl0"": ""Drama"", ""/m/068d7h"": ""Romantic drama"", ""/m/02l7c8"": ""Romance Film""}",3,France,2001,FRA,0.847,0.184
17706,4944730,/m/0cwfk1,M. Kumaran son of Mahalakshmi,2004,,166.0,"{""/m/07c9s"": ""Tamil Language""}","{""/m/03rk0"": ""India""}","{""/m/04t36"": ""Musical"", ""/m/07s9rl0"": ""Drama"", ""/m/01chg"": ""Bollywood"", ""/m/03q4nz"": ""World cinema""}",2,India,2004,IND,0.525,0.636
17743,30865068,/m/02ml14,Bride of Chucky,1998-10-15,50692188.0,89.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/0d060g"": ""Canada""}","{""/m/01jfsb"": ""Thriller"", ""/m/03npn"": ""Horror"", ""/m/0fdjb"": ""Supernatural"", ""/m/01q03"": ""Cult"", ""/m/0hj3n7f"": ""Horror Comedy"", ""/m/0vgkd"": ""Black comedy"", ""/m/02l7c8"": ""Romance Film"", ""/m/01585b"": ""Slasher"", ""/m/01z4y"": ""Comedy""}",1,Canada,1998,CAN,0.879,0.162
17764,707808,/m/034hwx,Snatch,2000-08-23,83557872.0,103.0,"{""/m/02h40lc"": ""English Language"", ""/m/06b_j"": ""Russian Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/07ssc"": ""United Kingdom""}","{""/m/0lsxr"": ""Crime Fiction"", ""/m/01jfsb"": ""Thriller"", ""/m/0gw5w78"": ""Gangster Film"", ""/m/04btyz"": ""Heist"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/01z4y"": ""Comedy"", ""/m/02wtdps"": ""Crime Thriller"", ""/m/0vgkd"": ""Black comedy"", ""/m/02kdv5l"": ""Action""}",0,United Kingdom,2000,GBR,0.862,0.21
17800,34973113,/m/0j66lk1,Nothing but the Truth,2008,,81.0,"{""/m/02h40lc"": ""English Language""}","{""/m/0f8l9c"": ""France"", ""/m/0hzlz"": ""South Africa"", ""/m/03rjj"": ""Italy""}","{""/m/05p553"": ""Comedy film"", ""/m/07s9rl0"": ""Drama""}",3,France,2008,FRA,0.873,0.133
17800,34973113,/m/0j66lk1,Nothing but the Truth,2008,,81.0,"{""/m/02h40lc"": ""English Language""}","{""/m/0f8l9c"": ""France"", ""/m/0hzlz"": ""South Africa"", ""/m/03rjj"": ""Italy""}","{""/m/05p553"": ""Comedy film"", ""/m/07s9rl0"": ""Drama""}",3,South Africa,2008,ZAF,0.653,0.463
17800,34973113,/m/0j66lk1,Nothing but the Truth,2008,,81.0,"{""/m/02h40lc"": ""English Language""}","{""/m/0f8l9c"": ""France"", ""/m/0hzlz"": ""South Africa"", ""/m/03rjj"": ""Italy""}","{""/m/05p553"": ""Comedy film"", ""/m/07s9rl0"": ""Drama""}",3,Italy,2008,ITA,0.878,0.127
17861,3793631,/m/0fh2v5,Children of Men,2006-09-03,69959751.0,114.0,"{""/m/0jzc"": ""Arabic Language"", ""/m/02bjrlw"": ""Italian Language"", ""/m/06nm1"": ""Spanish Language"", ""/m/02h40lc"": ""English Language"", ""/m/02hxc3j"": ""Romanian Language"", ""/m/04306rv"": ""German Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/07ssc"": ""United Kingdom""}","{""/m/01jfsb"": ""Thriller"", ""/m/0cq22f9"": ""Action Thrillers"", ""/m/06n90"": ""Science Fiction"", ""/m/0279xh5"": ""Future noir"", ""/m/03k9fj"": ""Adventure"", ""/m/094ddt"": ""Doomsday film"", ""/m/03btsm8"": ""Action/Adventure"", ""/m/02n4kr"": ""Mystery"", ""/m/07s9rl0"": ""Drama"", ""/m/060__y"": ""Film adaptation"", ""/m/02kdv5l"": ""Action"", ""/m/026ny"": ""Dystopia""}",3,United Kingdom,2006,GBR,0.894,0.199
17865,19104102,/m/04jn127,Barbara,1997-10-02,,143.0,"{""/m/0295r"": ""Danish Language""}","{""/m/0k6nt"": ""Denmark"", ""/m/0d0vqn"": ""Sweden""}","{""/m/07s9rl0"": ""Drama""}",3,Denmark,1997,DNK,0.869,0.089
17865,19104102,/m/04jn127,Barbara,1997-10-02,,143.0,"{""/m/0295r"": ""Danish Language""}","{""/m/0k6nt"": ""Denmark"", ""/m/0d0vqn"": ""Sweden""}","{""/m/07s9rl0"": ""Drama""}",3,Sweden,1997,SWE,0.879,0.063
17911,16408176,/m/03y0drm,Going Postal,2010,,185.0,{},"{""/m/07ssc"": ""United Kingdom""}","{""/m/01hmnh"": ""Fantasy"", ""/m/01z4y"": ""Comedy""}",1,United Kingdom,2010,GBR,0.912,0.179
17923,670407,/m/031hcx,Harry Potter and the Order of the Phoenix,2007-06-28,939885929.0,137.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/07ssc"": ""United Kingdom""}","{""/m/02n4kr"": ""Mystery"", ""/m/0hqxf"": ""Family Film"", ""/m/0hj3n2k"": ""Fantasy Adventure"", ""/m/01hmnh"": ""Fantasy"", ""/m/03k9fj"": ""Adventure""}",3,United Kingdom,2007,GBR,0.897,0.197
17930,31218128,/m/0gjbxbv,Limbo,2010-09-10,,107.0,"{""/m/02h40lc"": ""English Language"", ""/m/05f_3"": ""Norwegian Language""}","{""/m/05b4w"": ""Norway""}","{""/m/07s9rl0"": ""Drama""}",0,Norway,2010,NOR,0.941,0.072
17950,33351052,/m/0fpp775,Mozart's Sister,2010-06-09,427900.0,120.0,"{""/m/064_8sq"": ""French Language""}","{""/m/0f8l9c"": ""France""}","{""/m/04rlf"": ""Music"", ""/m/017fp"": ""Biography"", ""/m/07s9rl0"": ""Drama""}",3,France,2010,FRA,0.877,0.129
17983,1988806,/m/06c753,Lolita,1997-09-27,1147784.0,137.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/0f8l9c"": ""France""}","{""/m/0vgkd"": ""Black comedy"", ""/m/02l7c8"": ""Romance Film"", ""/m/07s9rl0"": ""Drama"", ""/m/060__y"": ""Film adaptation""}",3,France,1997,FRA,0.838,0.183
17993,8337486,/m/026_xzq,Dog Days,2001,,120.0,"{""/m/02hwyss"": ""Turkish Language"", ""/m/04306rv"": ""German Language""}","{""/m/0h7x"": ""Austria""}","{""/m/07s9rl0"": ""Drama"", ""/m/03q4nz"": ""World cinema""}",3,Austria,2001,AUT,0.876,0.147
18063,21200382,/m/04znzp,Dick,1999-07-23,,94.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/0f8l9c"": ""France"", ""/m/0d060g"": ""Canada""}","{""/m/0gf28"": ""Parody"", ""/m/06w2n3t"": ""Female buddy film"", ""/m/0556j8"": ""Buddy film"", ""/m/05mrx8"": ""Political satire"", ""/m/01z4y"": ""Comedy"", ""/m/0cshrf"": ""Political cinema"", ""/m/02b5_l"": ""Teen""}",3,France,1999,FRA,0.84,0.191
18063,21200382,/m/04znzp,Dick,1999-07-23,,94.0,"{""/m/02h40lc"": ""English Language""}","{""/m/09c7w0"": ""United States of America"", ""/m/0f8l9c"": ""France"", ""/m/0d060g"": ""Canada""}","{""/m/0gf28"": ""Parody"", ""/m/06w2n3t"": ""Female buddy film"", ""/m/0556j8"": ""Buddy film"", ""/m/05mrx8"": ""Political satire"", ""/m/01z4y"": ""Comedy"", ""/m/0cshrf"": ""Political cinema"", ""/m/02b5_l"": ""Teen""}",3,Canada,1999,CAN,0.884,0.157
