index,negative,neutral,positive
77598,0.39675456,0.53181887,0.071426585
490800,0.497825,0.4419326,0.060242437
4345210,0.2663205,0.6440503,0.08962915
35546738,0.2582106,0.67008513,0.07170433
7518798,0.16590464,0.7771626,0.056932807
20773812,0.17427246,0.6844594,0.14126815
4499062,0.46536458,0.50326765,0.031367764
730575,0.7308814,0.25144702,0.017671607
11488122,0.4675654,0.4712159,0.06121868
4883547,0.6995905,0.28540403,0.015005406
3820085,0.41955313,0.52577025,0.0546766
31705653,0.32465106,0.60439456,0.07095434
10628777,0.34796083,0.557999,0.094040155
27445334,0.42895648,0.53966016,0.031383324
26549866,0.43162715,0.514648,0.05372487
11048780,0.068074524,0.57309014,0.3588353
7153927,0.23182175,0.68425316,0.083925046
28252120,0.6807625,0.28488573,0.03435176
4246026,0.24208163,0.69600654,0.061911806
37283373,0.11256968,0.81981415,0.06761621
17146332,0.789381,0.19396153,0.016657377
583932,0.34174374,0.61982536,0.038430925
36322034,0.014581763,0.8311902,0.15422802
3952475,0.35514227,0.55807596,0.08678178
3136201,0.5994681,0.37067312,0.029858785
25740208,0.24750303,0.6196052,0.13289177
3694594,0.41483474,0.48280132,0.102363914
4712667,0.44184235,0.51837987,0.039777797
506119,0.11236185,0.7907645,0.096873604
23195993,0.41933325,0.52207524,0.05859156
2711162,0.37212983,0.57250124,0.05536891
24485822,0.54655296,0.39289284,0.06055424
6317956,0.035570636,0.5835357,0.38089374
6304083,0.39856052,0.5386132,0.06282619
8905156,0.34285277,0.6007075,0.05643972
5263902,0.4866569,0.47618338,0.0371597
10091427,0.5743778,0.41182816,0.013794067
27117416,0.39088053,0.5641893,0.044930138
31967555,0.0030640292,0.09220721,0.9047288
35119673,0.43628746,0.5146386,0.049073935
70428,0.3784498,0.57321775,0.048332468
35990410,0.39328566,0.54474986,0.061964422
10366326,0.2780279,0.56098187,0.16099021
32927927,0.107971825,0.83706415,0.054964
26400853,0.35736987,0.5936735,0.048956584
16334910,0.4665649,0.48726743,0.04616773
3498675,0.45878935,0.50919527,0.03201535
8750776,0.27091786,0.6755052,0.05357693
15292916,0.6828915,0.30097663,0.016131885
66870,0.309865,0.58064723,0.10948782
2456550,0.39397696,0.56612784,0.03989521
32098611,0.011359235,0.94204515,0.04659561
8636654,0.49543944,0.46115562,0.043404967
5875034,0.7163614,0.27282786,0.010810711
18563580,0.46848527,0.46790704,0.06360774
19685467,0.18935442,0.7581712,0.05247433
33990019,0.6328029,0.3462433,0.020953754
12558999,0.22620079,0.5971343,0.17666489
33280938,0.4518135,0.4814473,0.066739194
29079027,0.17575106,0.67579716,0.14845173
2456030,0.51833594,0.43690526,0.044758797
4485402,0.3956374,0.5307856,0.07357692
2684671,0.51080656,0.41214693,0.07704655
9074501,0.34037074,0.6101463,0.049483035
26716752,0.6352793,0.34798846,0.016732166
34907074,0.6214719,0.36417747,0.014350712
11190234,0.6455576,0.32869056,0.025751822
4685642,0.212071,0.71871036,0.06921859
7174075,0.07831364,0.7697608,0.15192561
9497657,0.25459144,0.6192081,0.12620051
19918475,0.21460569,0.5854801,0.19991426
168554,0.531918,0.42856607,0.03951588
6217649,0.19704431,0.73524314,0.06771258
14143414,0.43760774,0.5313139,0.031078368
3759173,0.266043,0.64626557,0.08769137
16697151,0.49980256,0.43301705,0.067180395
27281389,0.20797582,0.65312487,0.13889927
4731904,0.46671638,0.4655774,0.067706205
26561992,0.67100596,0.2984501,0.030543944
16744198,0.31934226,0.60780185,0.07285587
177735,0.3995321,0.50841445,0.09205342
26536541,0.54018664,0.43145648,0.028356815
31762933,0.14140692,0.67868954,0.17990352
2156510,0.45340735,0.5064177,0.040175
12212399,0.25441694,0.51668197,0.22890103
4142291,0.13980897,0.6510363,0.20915467
21508247,0.36744055,0.5971544,0.035405
29101425,0.77357256,0.21662524,0.009802224
24158175,0.5224896,0.44556412,0.03194623
24188674,0.39569107,0.5111629,0.093146026
161915,0.4397019,0.48667523,0.073622786
652432,0.3503421,0.61118376,0.0384742
5604985,0.61015654,0.36338428,0.026459238
28838608,0.68288004,0.30761093,0.0095089935
32466495,0.012177346,0.2398612,0.7479614
3130659,0.14208579,0.71481806,0.14309612
20329270,0.021785432,0.7825412,0.19567339
26449950,0.56667596,0.40495014,0.028373912
4210812,0.114214554,0.80019635,0.08558917
1597802,0.4829164,0.48083943,0.036244154
22209229,0.62265587,0.35791284,0.019431291
1405743,0.32489806,0.5411841,0.13391787
4861305,0.3750852,0.55958974,0.065325014
5720418,0.38837424,0.56950057,0.042125203
6426786,0.5730251,0.40250307,0.024471844
35412577,0.069694206,0.7909365,0.1393693
29616483,0.07354223,0.6609942,0.2654636
1157158,0.5426823,0.40804222,0.04927545
33940717,0.5098485,0.42946985,0.060681686
19025779,0.3142913,0.62683153,0.0588772
33468851,0.47127652,0.46952376,0.059199743
6212570,0.50218457,0.4555066,0.042308815
9756837,0.20387454,0.693034,0.103091486
9232950,0.32277596,0.6469425,0.030281546
10660190,0.38325503,0.54462516,0.07211985
29881311,0.018904617,0.66984,0.31125548
20077388,0.1841108,0.73369515,0.08219409
1271694,0.6422635,0.3254409,0.032295693
14261075,0.44479585,0.5024114,0.052792724
9916550,0.48381808,0.4932149,0.02296703
5264560,0.4692879,0.4861641,0.04454796
22682411,0.047661647,0.44842955,0.5039088
23607760,0.119395286,0.6333195,0.24728519
3569886,0.38589215,0.57335365,0.04075417
33047576,0.36189178,0.5954398,0.042668473
3012123,0.77135414,0.21625543,0.012390436
3208776,0.58095545,0.3873595,0.03168505
32340407,0.21656294,0.7184761,0.06496092
13643392,0.35262123,0.59312516,0.054253608
11251743,0.4173406,0.52096355,0.061695885
1166518,0.5126371,0.4346237,0.052739255
9644100,0.27678746,0.6449779,0.078234665
4019049,0.678559,0.283155,0.038285967
6975303,0.33279347,0.5326723,0.13453425
479589,0.031374294,0.4103332,0.5582925
20692099,0.47289708,0.46303445,0.06406842
2367161,0.3233435,0.5608952,0.11576129
5924049,0.5798765,0.40220368,0.017919812
22634826,0.11733905,0.79792655,0.08473441
12596008,0.23615332,0.61777157,0.14607513
34196805,0.12304486,0.7810416,0.09591349
18964317,0.124731846,0.60623527,0.26903287
4448175,0.4993898,0.41008547,0.09052475
15357779,0.3714846,0.5749018,0.053613566
33679627,0.42097446,0.48573002,0.09329547
24949170,0.26549268,0.681417,0.05309028
3466113,0.43075362,0.50955784,0.059688468
12857448,0.34592012,0.6014085,0.052671384
10224734,0.0030603732,0.14904343,0.84789616
33594947,0.5442591,0.4204888,0.035252094
966552,0.52486676,0.43961483,0.035518393
5241676,0.24409492,0.70093113,0.054973893
15639202,0.4073412,0.5348896,0.057769254
19905844,0.5393462,0.42379016,0.03686356
1663320,0.25734782,0.611198,0.13145418
1303197,0.07036707,0.626517,0.30311587
4512681,0.7234171,0.2535066,0.02307635
23975295,0.4372158,0.5250541,0.037730128
2467280,0.41086823,0.5163028,0.07282894
7090669,0.15728642,0.651794,0.19091952
10432695,0.22058941,0.6923771,0.08703349
6435145,0.27267796,0.5861562,0.1411659
2648856,0.38371652,0.5518265,0.06445698
2338993,0.381649,0.5790368,0.039314196
14640745,0.3663586,0.5853143,0.048327144
31205051,0.19025749,0.6034348,0.20630771
17753400,0.34328732,0.5274284,0.12928425
6937139,0.4870175,0.45293143,0.060051
622993,0.3581416,0.5525459,0.08931249
699336,0.28861588,0.55114675,0.16023743
21634467,0.44756934,0.5235185,0.028912155
29446866,0.3693658,0.55937546,0.07125869
32199706,0.65807897,0.31836823,0.023552893
14143347,0.18877824,0.7249208,0.08630102
28208601,0.0016756417,0.13780233,0.86052203
26600812,0.39349124,0.5251229,0.0813859
3229585,0.46894404,0.5001266,0.030929428
15462142,0.5748553,0.3920459,0.033098802
31156702,0.13783571,0.64700305,0.2151612
28386057,0.4445747,0.5205888,0.03483644
5435938,0.8782914,0.11566222,0.0060463985
31505539,0.25717753,0.62488735,0.11793511
2206566,0.2892064,0.6621323,0.04866128
28764889,0.5585251,0.43187773,0.009597252
13049849,0.14907756,0.719997,0.13092542
14896191,0.13144408,0.8074653,0.06109059
180241,0.46905848,0.5000773,0.030864242
2390554,0.5416811,0.420617,0.03770187
1482950,0.23414966,0.6865295,0.07932082
31867162,0.36480665,0.5709194,0.06427393
30604129,0.5824856,0.3598965,0.05761789
4092144,0.515546,0.46105003,0.023403978
35119561,0.35696054,0.5634135,0.079626
3019565,0.40780276,0.5459355,0.046261687
8283136,0.3462549,0.6072867,0.046458382
545795,0.26812252,0.662362,0.06951548
22352229,0.23206133,0.6221343,0.14580436
34927590,0.852908,0.14010373,0.006988288
26297867,0.427983,0.52499694,0.047020134
31229287,0.6846333,0.30365285,0.011713813
35785586,0.06541822,0.7567753,0.17780638
8536802,0.51251304,0.4643633,0.023123683
10331139,0.3968353,0.5771159,0.02604885
3334667,0.32081658,0.5185863,0.1605971
19497060,0.471089,0.48017475,0.048736222
19310258,0.4522141,0.48402616,0.063759804
32204201,0.11354814,0.5665466,0.31990522
24934813,0.19036353,0.72637,0.083266504
32604160,0.46166387,0.46252158,0.07581453
6699130,0.86780494,0.12388204,0.008313014
26470932,0.2922645,0.6775275,0.030208053
15139794,0.062084038,0.8952453,0.04267072
27665775,0.019956617,0.9002304,0.07981296
9266932,0.4293353,0.51735634,0.053308308
32380648,0.48716325,0.4647173,0.04811945
16648109,0.2627752,0.6880369,0.04918787
8940854,0.16890949,0.56986034,0.26123017
31316750,0.6574802,0.3317518,0.010768024
1001692,0.09476748,0.66294795,0.24228458
15105645,0.1880591,0.697749,0.114191905
11975009,0.74287724,0.24269097,0.014431755
31235673,0.088421784,0.7049992,0.20657906
12561001,0.34630042,0.60060465,0.053094994
20658736,0.40482375,0.5431747,0.052001573
289755,0.45424265,0.50349635,0.04226101
448814,0.21206173,0.715805,0.07213327
3253340,0.49205288,0.46081483,0.047132347
10071292,0.40224984,0.56624925,0.031500928
17570326,0.6978902,0.28789213,0.014217619
10479762,0.46090803,0.4817017,0.05739023
14399659,0.2542388,0.7177029,0.028058298
12835554,0.36152697,0.54023796,0.09823503
5562511,0.44093472,0.48513612,0.073929235
12378414,0.12017858,0.51536524,0.3644562
5725237,0.48561272,0.47619942,0.038187847
4451435,0.5212626,0.44539303,0.033344332
169202,0.17176774,0.71994066,0.10829166
2377695,0.29456457,0.55718505,0.14825042
3837132,0.4485444,0.4898217,0.06163383
11288620,0.4144751,0.55011564,0.035409227
26064019,0.37529564,0.58360976,0.041094586
14359104,0.60726637,0.36413413,0.02859946
12036077,0.1061651,0.8122013,0.081633575
7351154,0.18784755,0.7021409,0.11001154
2112205,0.23679957,0.6411808,0.122019626
2617386,0.27326337,0.6644575,0.06227914
16066384,0.010436433,0.20702697,0.7825366
3237559,0.39762458,0.5590139,0.04336156
41528,0.24961829,0.59308285,0.15729883
16029506,0.7551418,0.22601795,0.018840292
19817505,0.41832137,0.54383355,0.03784502
32777635,0.52654326,0.4227267,0.050730046
6233638,0.43565157,0.5156667,0.048681695
5454380,0.3841199,0.5410278,0.074852325
9789564,0.48320878,0.4211178,0.09567336
326242,0.34594333,0.5864158,0.06764084
19502933,0.07477815,0.68322456,0.24199723
20571157,0.34157288,0.571427,0.08700007
25345231,0.32561278,0.59422326,0.08016396
34599946,0.3587998,0.5976162,0.043583963
27197943,0.68489105,0.28829664,0.026812244
18000201,0.16581677,0.7207647,0.1134185
31496522,0.35787848,0.5653109,0.07681062
34307355,0.6329183,0.346015,0.021066707
34270681,0.45492232,0.5259098,0.01916791
13639421,0.6905891,0.2933744,0.016036628
9573648,0.24238345,0.56100285,0.19661371
1012964,0.11151006,0.80379677,0.084693104
6499360,0.4721962,0.48093882,0.04686494
10950017,0.2867836,0.5998473,0.11336904
8004497,0.17534497,0.51549774,0.3091573
25260811,0.6026373,0.37012854,0.02723419
19288672,0.33041325,0.63376456,0.035822213
4343515,0.58696604,0.3786941,0.03433986
10640523,0.5702592,0.40539756,0.024343232
1336117,0.3711906,0.5790298,0.04977966
13361675,0.19149944,0.72205156,0.08644897
18862965,0.088679306,0.57308733,0.33823338
4537597,0.169799,0.73715997,0.093040995
35014318,0.5999994,0.38140538,0.01859518
8141252,0.33707324,0.6133293,0.04959749
25225244,0.26690376,0.59136534,0.14173096
6768398,0.2897978,0.60568976,0.10451246
32281762,0.34009302,0.6109567,0.048950236
32975370,0.39907622,0.5675866,0.033337135
23617312,0.42585936,0.52541405,0.048726633
31466628,0.7065113,0.2593929,0.034095768
8355881,0.32961413,0.5636607,0.106725186
11604193,0.1116479,0.61568046,0.27267164
24551073,0.17370857,0.67942405,0.14686738
23681959,0.8074477,0.18723688,0.005315392
7209996,0.020908438,0.34210423,0.6369873
6057074,0.24189493,0.6511629,0.10694221
2645157,0.32632318,0.62117124,0.05250563
17243817,0.36673182,0.5764858,0.05678239
7052375,0.17177051,0.75092286,0.077306606
34246375,0.420096,0.52408344,0.05582056
31427508,0.40390843,0.50840217,0.087689385
1056023,0.3779627,0.5877706,0.034266688
4471231,0.5175872,0.4443694,0.038043436
3523466,0.47479644,0.4829711,0.042232495
1482557,0.43267956,0.5245887,0.042731732
31291851,0.2871452,0.5983965,0.1144584
29468540,0.588346,0.38153353,0.030120468
13184696,0.45676383,0.4905713,0.052664883
34744241,0.209083,0.6308198,0.1600972
19700296,0.6845583,0.2999019,0.0155398315
10190365,0.34209532,0.57332504,0.08457963
26967746,0.06776596,0.4668539,0.46538013
29585621,0.066677615,0.7122626,0.22105984
2430019,0.25773522,0.55753225,0.18473251
14560623,0.22749709,0.5595377,0.21296516
2788063,0.100274265,0.66866434,0.23106138
34354688,0.1697158,0.8007282,0.029556012
7998725,0.022534447,0.4436233,0.53384227
9463843,0.016023027,0.6756213,0.30835575
18991745,0.058889315,0.6338272,0.30728346
25092646,0.32484838,0.6117202,0.063431375
5335934,0.3977468,0.56191474,0.040338427
22235879,0.51869917,0.46219873,0.019102091
8974884,0.55572504,0.41862005,0.025654923
6527956,0.27293137,0.6699451,0.057123482
21426405,0.1892871,0.6089764,0.20173645
3272326,0.8697134,0.12254037,0.0077462206
26166944,0.4392321,0.5214697,0.039298177
11524153,0.49701828,0.4586295,0.044352226
34972884,0.47424436,0.45504037,0.07071528
1345561,0.33163837,0.5652234,0.103138156
10628527,0.09129279,0.6136039,0.29510334
9074158,0.42638165,0.4976459,0.07597251
6079205,0.506963,0.45099235,0.042044625
12625574,0.27784988,0.62501967,0.09713046
12364636,0.7267456,0.259651,0.013603375
6832295,0.14970955,0.7445888,0.10570164
2964301,0.31155872,0.59179264,0.096648656
33108388,0.38312173,0.55424327,0.06263497
13996230,0.2253229,0.73589283,0.038784284
11161265,0.38454956,0.55701715,0.058433283
7460481,0.19134574,0.7413237,0.067330524
12039019,0.2345465,0.6353197,0.13013378
6504302,0.68541694,0.29744145,0.017141609
33228938,0.09776051,0.6820629,0.22017662
29498265,0.25321734,0.69974905,0.04703364
476640,0.45200062,0.483877,0.06412236
54030,0.36713716,0.5534732,0.07938965
33984024,0.44214258,0.49933368,0.0585238
13418779,0.27191475,0.6107863,0.11729885
165990,0.3194049,0.63241243,0.048182692
6978600,0.07027888,0.7453296,0.18439145
6494145,0.41071564,0.52694076,0.062343635
23150143,0.6498213,0.31927115,0.030907586
11502190,0.017488133,0.817893,0.16461879
14814612,0.28374812,0.67571044,0.04054143
26322280,0.41645867,0.5409873,0.04255403
26748825,0.8094937,0.17760724,0.01289906
20600000,0.19961274,0.6977305,0.102656774
18994794,0.7492399,0.2378739,0.012886155
19398524,0.6372665,0.32379654,0.03893696
5628492,0.5230211,0.44684458,0.030134302
1417388,0.0081024,0.12312517,0.86877245
10253953,0.6654525,0.32101113,0.013536404
25947431,0.15458542,0.7636873,0.08172726
29271392,0.65926427,0.31060243,0.030133272
18473521,0.47850436,0.48520932,0.03628642
12710627,0.23309202,0.6220197,0.14488827
1844615,0.89945287,0.08933557,0.011211606
1662573,0.028905239,0.8221011,0.14899363
23118238,0.17607191,0.7213147,0.102613315
11624498,0.2139683,0.7173045,0.06872725
12320256,0.36894083,0.54117644,0.08988269
6792531,0.81223845,0.17704414,0.010717438
11120431,0.37843305,0.55945873,0.062108193
2259688,0.42005756,0.54411393,0.035828564
12674456,0.49857885,0.46915329,0.032267816
10133100,0.36880824,0.560101,0.07109081
17216587,0.48992056,0.45510978,0.05496974
2270205,0.42578596,0.5237943,0.050419785
17874058,0.07203828,0.5470851,0.3808766
13464912,0.30327195,0.38862634,0.30810177
26429300,0.70020115,0.28144768,0.018351158
3645256,0.6954649,0.28551343,0.019021668
3499631,0.82531554,0.17020853,0.004475971
2435076,0.1629526,0.71733826,0.11970915
4343361,0.20033936,0.7225687,0.07709191
23746718,0.18917087,0.6337523,0.17707677
25256753,0.05917204,0.5133922,0.42743576
15938122,0.52223736,0.45106918,0.026693441
14355911,0.30187103,0.651106,0.04702298
35762725,0.10616367,0.47110903,0.42272726
67427,0.45180526,0.5198008,0.02839394
770239,0.06742778,0.7534079,0.17916428
29901445,0.1275543,0.7741921,0.09825363
28145330,0.29131606,0.5796744,0.12900952
6645089,0.33187386,0.5701074,0.098018765
12621957,0.3291813,0.6223586,0.048460104
18683083,0.2315632,0.6966888,0.07174802
30351286,0.28494254,0.6512722,0.06378536
34405021,0.6034598,0.35485277,0.041687444
4295195,0.4124332,0.52111876,0.06644803
8737659,0.34300742,0.57985693,0.0771357
24845777,0.7656464,0.21954554,0.014808113
8312297,0.20219839,0.67607605,0.12172558
9985510,0.005297819,0.16237883,0.8323234
4105119,0.44838482,0.5232079,0.028407225
14900984,0.60399556,0.36706558,0.028938817
11944726,0.49019352,0.47910988,0.030696575
19301429,0.011753247,0.27202657,0.7162202
1682805,0.32474136,0.60104233,0.07421635
31402653,0.017277237,0.70735276,0.27537003
26913455,0.17682901,0.75942117,0.063749805
34652966,0.18731825,0.74495065,0.06773107
17006384,0.3145452,0.6298855,0.05556926
2251194,0.23650488,0.61159295,0.15190215
15397453,0.57393265,0.36899775,0.057069603
7906493,0.5869435,0.3814025,0.03165405
2162986,0.36239767,0.540375,0.09722731
4865852,0.34259063,0.6098494,0.047560018
463396,0.4348503,0.50549275,0.05965699
4795478,0.41903245,0.49395728,0.087010205
565879,0.28448442,0.61861223,0.09690339
6550840,0.7258365,0.2564843,0.017679192
2614244,0.31590313,0.57360864,0.110488266
5902339,0.81424534,0.18089794,0.004856668
31731713,0.1722061,0.63538027,0.1924136
15899017,0.024741337,0.9362948,0.0389638
2941342,0.62319803,0.35520512,0.021596843
19344803,0.2599479,0.66995627,0.0700958
17776753,0.24850504,0.722087,0.029407969
4032727,0.3033647,0.62023115,0.07640426
4892253,0.08897416,0.525163,0.3858628
34749036,0.08119279,0.7588971,0.15991011
27459449,0.54101455,0.41496405,0.044021312
16758721,0.021987827,0.3737724,0.60423976
34988305,0.14533795,0.6297605,0.22490157
3978160,0.47853196,0.4546906,0.06677743
16019200,0.26248017,0.5950469,0.142473
4851414,0.22895077,0.6565514,0.114497766
29641798,0.5679378,0.39486066,0.037201535
32898123,0.38822475,0.57902396,0.03275128
28116404,0.18617655,0.6609409,0.15288258
7451098,0.9193781,0.074248016,0.006373942
2731727,0.44339082,0.4828158,0.073793426
4069274,0.12282778,0.53276765,0.3444046
5626726,0.4195055,0.5112772,0.06921726
1389153,0.3262571,0.5800662,0.09367671
18762081,0.43385953,0.53780407,0.02833643
2080306,0.4260796,0.5322546,0.04166584
12283356,0.45829323,0.48082694,0.060879786
8982202,0.22084151,0.5789532,0.20020525
25180915,0.32772762,0.6197327,0.052539665
16291021,0.34566897,0.57251376,0.08181728
401782,0.3682791,0.5736632,0.05805771
26990345,0.41453987,0.5576269,0.027833164
9974375,0.2174366,0.6518458,0.13071759
34037650,0.30100667,0.6277903,0.071203016
8357964,0.63029677,0.3404011,0.029302115
18884961,0.34796143,0.608548,0.043490574
32035288,0.3984634,0.55152917,0.050007425
957322,0.3301625,0.63154596,0.038291484
